video_id,title,channel_name,subscriber_count,category,publish_date,trending_date,days_to_trend,year,month,day_of_week,trending_country,language,duration_seconds,views,likes,dislikes,comments,like_view_ratio_pct,comment_view_ratio_pct,engagement_score
VID007510,Top 10 Basketball Moments of 2023,ProChannel,911383,Sports,23-09-2020,24-09-2020,1,2020,9,Wednesday,US,en,377,352620,29106,8479,480,8.2542,0.1361,8.6626
VID007511,Election 2024 - Latest Updates,MegaBeast,1000,News & Politics,22-05-2020,25-05-2020,3,2020,5,Friday,BR,pt,360,10000,332,99,52,3.32,0.52,4.88
VID007512,This TikTok trends is UNREAL,WorldClips,365935,People & Blogs,01-06-2021,02-06-2021,1,2021,6,Tuesday,AU,en,224,17821,634,41,87,3.5576,0.4882,5.0222
VID007513,Thunder - Taylor Swift (Live Performance),BrightTV,1000,Music,02-11-2021,04-11-2021,2,2021,11,Tuesday,US,en,379,10000,252,76,37,2.52,0.37,3.63
VID007514,🔥 BTS NEW SONG 2024,SunOfficial,27586,Music,01-10-2020,02-10-2020,1,2020,10,Thursday,US,en,231,10000,390,66,18,3.9,0.18,4.44
VID007515,Kai Cenat FINALLY Reveals The Truth,MrMusic,5545,Entertainment,20-02-2021,23-02-2021,3,2021,2,Saturday,US,en,202,10000,168,55,15,1.68,0.15,2.13
VID007516,This fast food is UNREAL,EpicWorld,15463,Autos & Vehicles,12-07-2024,17-07-2024,5,2024,7,Friday,AR,es,426,12668,705,229,68,5.5652,0.5368,7.1756
VID007517,Everything You Need to Know About Economics,DarkHub,80307,Education,12-10-2020,19-10-2020,7,2020,10,Monday,TR,tr,1686,10000,762,253,43,7.62,0.43,8.91
VID007518,BREAKING: Wimbledon | Full Coverage,BestShorts,7190493,News & Politics,20-09-2021,20-09-2021,0,2021,9,Monday,KR,ko,157,3174518,123658,9444,18491,3.8953,0.5825,5.6428
VID007519,INSANE survival challenge You Have to See,SunVlogs,178147,Howto & Style,20-01-2020,22-01-2020,2,2020,1,Monday,JP,ja,1941,80648,933,127,347,1.1569,0.4303,2.4477
VID007520,This mystery box is UNREAL,DailyHub,39448,Pets & Animals,23-10-2024,24-10-2024,1,2024,10,Wednesday,GB,en,317,68228,5071,1386,455,7.4324,0.6669,9.4331
VID007521,Ninja plays Fortnite for the first time,WildHD,4729999,Gaming,24-05-2022,27-05-2022,3,2022,5,Tuesday,IN,en,945,15498357,864376,132473,21802,5.5772,0.1407,5.9992
VID007522,Election 2023 - Latest Updates,DrClips,254866,News & Politics,23-05-2023,24-05-2023,1,2023,5,Tuesday,US,en,142,23312,1374,348,106,5.894,0.4547,7.2581
VID007523,I Spent $50000 on gadgets,GlobalShow,2074488,Entertainment,07-07-2024,07-07-2024,0,2024,7,Sunday,US,en,854,396016,14007,3095,2776,3.537,0.701,5.6399
VID007524,You Won't BELIEVE What Happened Next!,WildMusic,42702,Entertainment,16-07-2020,23-07-2020,7,2020,7,Thursday,AU,en,1123,12391,464,144,126,3.7447,1.0169,6.7953
VID007525,We Found the INSANE gadgets,EpicOfficial,24658,Nonprofits & Activism,04-10-2022,04-10-2022,0,2022,10,Tuesday,FR,fr,318,10000,588,140,52,5.88,0.52,7.44
VID007526,We Found the SATISFYING TikTok trends,StarZone,295280,Howto & Style,01-07-2020,08-07-2020,7,2020,7,Wednesday,ID,id,517,36062,1103,55,223,3.0586,0.6184,4.9138
VID007527,This gadgets is UNREAL,WorldMusic,83673,Howto & Style,23-05-2024,25-05-2024,2,2024,5,Thursday,TH,th,1305,23098,1536,244,45,6.6499,0.1948,7.2344
VID007528,🔥 Metro Boomin NEW SONG 2020,BestVlogs,1000,Music,29-03-2021,30-03-2021,1,2021,3,Monday,RU,ru,185,10000,778,224,141,7.78,1.41,12.01
VID007529,I Beat Valorant Without crafting,TrueHub,1433826,Gaming,22-12-2020,22-12-2020,0,2020,12,Tuesday,US,en,1324,2155671,131211,40541,23210,6.0868,1.0767,9.3169
VID007530,Lethal Company but it's CURSED,EpicStudio,25398429,Gaming,20-12-2020,20-12-2020,0,2020,12,Sunday,US,en,670,1835372,151918,42168,13275,8.2772,0.7233,10.4471
VID007531,Learn Philosophy - Complete Beginner Guide,IceReacts,3182956,Education,12-10-2024,14-10-2024,2,2024,10,Saturday,NG,en,1569,1184795,33121,2942,3399,2.7955,0.2869,3.6562
VID007532,BREAKING: NBA Finals | Full Coverage,IcePlays,637757,News & Politics,02-06-2020,02-06-2020,0,2020,6,Tuesday,VN,vi,1125,734031,70260,4587,10964,9.5718,1.4937,14.0528
VID007533,You Won't BELIEVE What Happened Next!,IceWorld,168539,Entertainment,04-03-2026,05-03-2026,1,2026,3,Wednesday,US,en,874,514246,15438,927,949,3.0021,0.1845,3.5557
VID007534,Why Schools Don't Teach Geography,FireReacts,65060,Education,08-02-2020,09-02-2020,1,2020,2,Saturday,BR,pt,438,18673,421,120,240,2.2546,1.2853,6.1104
VID007535,We Found the UNBELIEVABLE survival challenge,EpicWorld,528466,Pets & Animals,27-11-2020,29-11-2020,2,2020,11,Friday,BR,pt,867,23877,1283,277,127,5.3734,0.5319,6.969
VID007536,What NBA Finals Means For The World,ProHub,565205,News & Politics,07-01-2024,08-01-2024,1,2024,1,Sunday,RU,ru,1020,22076,652,159,107,2.9534,0.4847,4.4075
VID007537,We Tried mystery box For 24 Hours,ProMusic,21742,Entertainment,13-07-2020,14-07-2020,1,2020,7,Monday,IN,en,808,10000,423,138,61,4.23,0.61,6.06
VID007538,Blockchain vs Perplexity - Ultimate Comparison,TopCentral,287336,Science & Technology,22-12-2023,24-12-2023,2,2023,12,Friday,US,en,618,371802,5745,1543,1560,1.5452,0.4196,2.8039
VID007539,This survival challenge is UNREAL,StarClips,1747713,People & Blogs,03-07-2021,10-07-2021,7,2021,7,Saturday,IN,en,1314,64484,5829,1238,226,9.0395,0.3505,10.0909
VID007540,NEW Valorant Update is INSANE,SunHD,453911,Gaming,29-05-2022,29-05-2022,0,2022,5,Sunday,US,en,1296,24412749,801212,105487,78010,3.2819,0.3195,4.2406
VID007541,NEW Valorant Update is INSANE,WorldPlays,47079,Gaming,25-11-2022,02-12-2022,7,2022,11,Friday,DE,de,1220,32720,2208,659,576,6.7482,1.7604,12.0293
VID007542,Drake - Gone [Lyrics],PrimeCentral,328637,Music,23-03-2023,28-03-2023,5,2023,3,Thursday,FR,fr,278,20392,1938,530,218,9.5037,1.069,12.7109
VID007543,How Coding Actually Works,MoonMusic,127818,Education,29-09-2025,29-09-2025,0,2025,9,Monday,IN,en,289,10000,677,223,37,6.77,0.37,7.88
VID007544,We Found the SATISFYING gadgets,SkyShorts,36312,Travel & Events,14-11-2025,28-11-2025,14,2025,11,Friday,IN,en,120,10000,628,186,80,6.28,0.8,8.68
VID007545,This mystery box is UNREAL,WorldTech,7561,People & Blogs,01-11-2024,01-11-2024,0,2024,11,Friday,US,en,235,61942,6479,1526,1094,10.4598,1.7662,15.7583
VID007546,This luxury items is UNREAL,SuperTV,101034,Autos & Vehicles,28-06-2025,05-07-2025,7,2025,6,Saturday,SA,ar,1202,457387,40148,12827,5161,8.7777,1.1284,12.1628
VID007547,We Found the EPIC AI tools,DailyStudio,8352,Autos & Vehicles,17-05-2021,20-05-2021,3,2021,5,Monday,US,en,535,10000,618,79,68,6.18,0.68,8.22
VID007548,GTA 6 but everything is random,DailyHD,3099,Gaming,15-05-2024,18-05-2024,3,2024,5,Wednesday,GB,en,2348,10000,128,35,99,1.28,0.99,4.25
VID007549,Emma Chamberlain FINALLY Reveals The Truth,OfficialMedia,1660804,Entertainment,12-03-2022,14-03-2022,2,2022,3,Saturday,US,en,58,454487,17380,2225,5592,3.8241,1.2304,7.5153
VID007550,You Won't BELIEVE What Happened Next!,BrightTV,55864,Entertainment,04-09-2023,04-09-2023,0,2023,9,Monday,IN,en,489,108183,2876,671,811,2.6585,0.7497,4.9074
VID007551,Why Schools Don't Teach Economics,BestZone,126385,Education,20-02-2022,22-02-2022,2,2022,2,Sunday,VN,vi,175,61163,1521,187,150,2.4868,0.2452,3.2225
VID007552,BREAKING: IPL | Full Coverage,MrComedy,22159456,News & Politics,18-03-2020,18-03-2020,0,2020,3,Wednesday,FR,fr,174,1596890,177724,40938,2109,11.1294,0.1321,11.5256
VID007553,This gadgets is UNREAL,ProNation,31451,People & Blogs,22-07-2025,24-07-2025,2,2025,7,Tuesday,US,en,1381,10000,415,134,114,4.15,1.14,7.57
VID007554,🔥 Metro Boomin NEW SONG 2026,TrueDaily,48759,Music,25-01-2024,30-01-2024,5,2024,1,Thursday,IN,en,314,10000,1160,268,19,11.6,0.19,12.17
VID007555,Zelda but everything is random,RealTech,364006,Gaming,14-03-2026,17-03-2026,3,2026,3,Saturday,ID,id,1245,356257,17411,1338,2861,4.8872,0.8031,7.2964
VID007556,You Won't BELIEVE What Happened Next!,OfficialPlays,52790,Entertainment,19-01-2022,22-01-2022,3,2022,1,Wednesday,GB,en,108,11687,465,153,116,3.9788,0.9926,6.9564
VID007557,Middle East Crisis Explained,DarkVlogs,3759,News & Politics,04-07-2025,11-07-2025,7,2025,7,Friday,KR,ko,105,10000,168,46,34,1.68,0.34,2.7
VID007558,Sunrise - Travis Scott (Live Performance),BrightHD,30334005,Music,02-10-2021,02-10-2021,0,2021,10,Saturday,VN,vi,319,83985229,5844764,1524475,400672,6.9593,0.4771,8.3905
VID007559,Top 10 MMA Moments of 2022,TrueClips,79658,Sports,01-09-2020,03-09-2020,2,2020,9,Tuesday,FR,fr,301,24740,848,51,489,3.4276,1.9766,9.3573
VID007560,We Found the EPIC AI tools,DarkExplains,428931,People & Blogs,21-05-2020,24-05-2020,3,2020,5,Thursday,RU,ru,347,126911,5031,292,2161,3.9642,1.7028,9.0725
VID007561,Zelda World Record Speedrun,StudioTech,26890,Gaming,01-06-2025,06-06-2025,5,2025,6,Sunday,US,en,969,15513,449,26,110,2.8943,0.7091,5.0216
VID007562,INSANE survival challenge You Have to See,EpicGaming,14951,Pets & Animals,20-03-2020,03-04-2020,14,2020,3,Friday,IN,en,178,124461,3101,201,169,2.4915,0.1358,2.8989
VID007563,This mystery box is UNREAL,DailyNetwork,46997,Comedy,06-06-2025,09-06-2025,3,2025,6,Friday,IN,en,1946,23436,933,321,197,3.9811,0.8406,6.5028
VID007564,Tesla Model 3 Review - Is It Worth It?,StarPlus,372664,Science & Technology,23-04-2025,24-04-2025,1,2025,4,Wednesday,BR,pt,911,472106,46195,12027,384,9.7849,0.0813,10.0289
VID007565,Pokimane plays Lethal Company for the first time,DrNetwork,1000,Gaming,02-02-2023,03-02-2023,1,2023,2,Thursday,NG,en,647,10000,112,33,85,1.12,0.85,3.67
VID007566,IShowSpeed plays Baldur's Gate 3 for the first time,IceFilms,1185,Gaming,10-10-2025,13-10-2025,3,2025,10,Friday,KR,ko,1348,10000,323,66,22,3.23,0.22,3.89
VID007567,We Tried luxury items For 24 Hours,TheStudio,41679,Entertainment,03-12-2021,03-12-2021,0,2021,12,Friday,DE,de,385,10000,966,107,49,9.66,0.49,11.13
VID007568,🔥 Ed Sheeran NEW SONG 2024,GlobalFilms,19486,Music,08-11-2020,15-11-2020,7,2020,11,Sunday,IN,en,201,10000,990,199,13,9.9,0.13,10.29
VID007569,We Found the EPIC survival challenge,DrShorts,93319,Comedy,20-02-2025,22-02-2025,2,2025,2,Thursday,US,en,557,10402,681,148,115,6.5468,1.1056,9.8635
VID007570,This AI tools is UNREAL,EpicTech,2272371,Pets & Animals,27-03-2025,28-03-2025,1,2025,3,Thursday,BR,pt,436,282058,31463,2403,2841,11.1548,1.0072,14.1765
VID007571,China Crisis Explained,PrimePlays,13064817,News & Politics,03-04-2020,05-04-2020,2,2020,4,Friday,PH,en,745,24613820,956464,160615,42738,3.8859,0.1736,4.4068
VID007572,Ludwig plays Baldur's Gate 3 for the first time,TopFilms,1743460,Gaming,10-12-2022,11-12-2022,1,2022,12,Saturday,US,en,263,302912,16442,1920,2946,5.428,0.9726,8.3457
VID007573,US Crisis Explained,RealNews,3304,News & Politics,18-06-2021,19-06-2021,1,2021,6,Friday,CO,es,158,10000,313,26,74,3.13,0.74,5.35
VID007574,How Psychology Actually Works,BestHub,719999,Education,30-06-2020,07-07-2020,7,2020,6,Tuesday,GB,en,251,668558,58386,19375,2433,8.7331,0.3639,9.8249
VID007575,🔥 Dua Lipa NEW SONG 2020,WorldSports,6935272,Music,24-06-2025,24-06-2025,0,2025,6,Tuesday,IN,en,335,1190840,53413,10788,6040,4.4853,0.5072,6.0069
VID007576,Learn Philosophy - Complete Beginner Guide,TruePlays,258270,Education,04-10-2025,09-10-2025,5,2025,10,Saturday,JP,ja,1012,705132,42767,8536,6352,6.0651,0.9008,8.7676
VID007577,INSANE gadgets You Have to See,BrightComedy,500913,Howto & Style,18-08-2023,20-08-2023,2,2023,8,Friday,BR,pt,292,1512047,94686,14330,21041,6.2621,1.3916,10.4368
VID007578,The Most AMAZING fast food Ever,FirePlus,399666,Entertainment,18-07-2023,21-07-2023,3,2023,7,Tuesday,ID,id,709,114753,10966,2630,613,9.5562,0.5342,11.1587
VID007579,Baldur's Gate 3 World Record Speedrun,WildGaming,697711,Gaming,15-04-2024,20-04-2024,5,2024,4,Monday,DE,de,3123,410082,12325,4144,1757,3.0055,0.4285,4.2908
VID007580,The Most SHOCKING AI tools Ever,MaxReacts,102602,Entertainment,20-02-2025,21-02-2025,1,2025,2,Thursday,US,en,449,166863,4972,946,1338,2.9797,0.8019,5.3853
VID007581,Top 10 Tennis Moments of 2020,GlobalReacts,25206,Sports,17-04-2023,22-04-2023,5,2023,4,Monday,US,en,917,10000,184,37,37,1.84,0.37,2.95
VID007582,Election 2025 - Latest Updates,MegaNetwork,10185,News & Politics,24-07-2022,24-07-2022,0,2022,7,Sunday,BR,pt,378,10000,1014,311,104,10.14,1.04,13.26
VID007583,MrBeast FINALLY Reveals The Truth,RealOfficial,1000,Entertainment,08-08-2024,13-08-2024,5,2024,8,Thursday,US,en,311,10000,388,127,61,3.88,0.61,5.71
VID007584,We Found the SATISFYING luxury items,ProStudio,27593,Travel & Events,15-09-2024,16-09-2024,1,2024,9,Sunday,IN,en,510,10000,368,89,137,3.68,1.37,7.79
VID007585,Gone | Olivia Rodrigo ft. Future,DrClips,491899,Music,14-05-2023,14-05-2023,0,2023,5,Sunday,MX,es,201,126517,9895,3244,884,7.8211,0.6987,9.9172
VID007586,LeBron DESTROYS Warriors,TeamClips,1618139,Sports,18-01-2023,21-01-2023,3,2023,1,Wednesday,US,en,344,31242,1314,354,224,4.2059,0.717,6.3568
VID007587,The Weeknd - Thunder [Lyrics],MrShow,205494,Music,30-11-2024,05-12-2024,5,2024,11,Saturday,GB,en,232,46306,2346,458,115,5.0663,0.2483,5.8113
VID007588,This survival challenge is UNREAL,IceTech,20665,Film & Animation,20-11-2020,25-11-2020,5,2020,11,Friday,GB,en,408,10000,551,168,106,5.51,1.06,8.69
VID007589,The Most INSANE gadgets Ever,MrExplains,15780,Entertainment,21-06-2020,23-06-2020,2,2020,6,Sunday,BR,pt,537,365288,10344,3386,2405,2.8317,0.6584,4.8069
VID007590,This mystery box is UNREAL,GlobalShow,8747728,Film & Animation,15-01-2025,15-01-2025,0,2025,1,Wednesday,KR,ko,404,17266523,1430852,140782,62236,8.2869,0.3604,9.3682
VID007591,This luxury items is UNREAL,MegaHub,3512202,Nonprofits & Activism,04-05-2025,05-05-2025,1,2025,5,Sunday,US,en,333,182632,4737,781,2559,2.5937,1.4012,6.7973
VID007592,Bad Bunny - Forever [Lyrics],StarHub,77713,Music,20-04-2024,22-04-2024,2,2024,4,Saturday,US,en,279,118847,2764,837,675,2.3257,0.568,4.0296
VID007593,This mystery box is UNREAL,FirePlus,388125,Howto & Style,23-08-2023,24-08-2023,1,2023,8,Wednesday,ID,id,361,138528,5910,1795,461,4.2663,0.3328,5.2646
VID007594,Shroud plays Minecraft for the first time,RealDaily,30283,Gaming,16-06-2024,30-06-2024,14,2024,6,Sunday,US,en,1994,10000,233,15,46,2.33,0.46,3.71
VID007595,NEW Baldur's Gate 3 Update is INSANE,MaxClips,1613619,Gaming,13-09-2020,20-09-2020,7,2020,9,Sunday,TH,th,716,2365480,264623,69228,3890,11.1869,0.1644,11.6802
VID007596,UNBELIEVABLE gadgets You Have to See,DrMedia,864037,Comedy,02-10-2021,03-10-2021,1,2021,10,Saturday,US,en,99,476667,42370,6419,8442,8.8888,1.771,14.2019
VID007597,You Won't BELIEVE What Happened Next!,DrHub,448163,Entertainment,10-03-2021,15-03-2021,5,2021,3,Wednesday,RU,ru,1251,10000,317,36,106,3.17,1.06,6.35
VID007598,Midnight - SZA (Live Performance),TopDaily,1176118,Music,29-11-2020,01-12-2020,2,2020,11,Sunday,CA,en,236,423169,23226,1625,5668,5.4886,1.3394,9.5068
VID007599,Warriors vs 49ers - INCREDIBLE Finish!,BrightHub,86812,Sports,22-11-2020,06-12-2020,14,2020,11,Sunday,JP,ja,225,29428,1325,427,241,4.5025,0.8189,6.9594
VID007600,Basketball Highlights | NBA Finals,TeamComedy,466626,Sports,10-10-2025,13-10-2025,3,2025,10,Friday,CA,en,192,382622,57855,10126,765,15.1207,0.1999,15.7205
VID007601,I Tested AI For 30 Days,EpicNetwork,12900002,Science & Technology,18-02-2020,03-03-2020,14,2020,2,Tuesday,BR,pt,578,1086176,27840,2412,4938,2.5631,0.4546,3.927
VID007602,This luxury items is UNREAL,FireBeast,37920,People & Blogs,29-06-2025,13-07-2025,14,2025,6,Sunday,CA,en,966,14987,761,207,189,5.0777,1.2611,8.861
VID007603,NEW Lethal Company Update is INSANE,SuperExplains,520538,Gaming,01-09-2020,01-09-2020,0,2020,9,Tuesday,TH,th,1016,34048,1897,231,271,5.5715,0.7959,7.9594
VID007604,I Spent $500 on survival challenge,SunHub,825730,Entertainment,30-04-2021,30-04-2021,0,2021,4,Friday,PK,ur,470,139031,14035,4694,331,10.0949,0.2381,10.8091
VID007605,Haaland DESTROYS Warriors,EpicNetwork,20938,Sports,01-10-2023,03-10-2023,2,2023,10,Sunday,BR,pt,1556,10000,469,49,46,4.69,0.46,6.07
VID007606,We Found the CRAZY fast food,UltraExplains,29336,Travel & Events,08-12-2020,15-12-2020,7,2020,12,Tuesday,BR,pt,338,10000,674,133,117,6.74,1.17,10.25
VID007607,We Found the INSANE AI tools,MegaZone,51304,People & Blogs,20-11-2024,27-11-2024,7,2024,11,Wednesday,US,en,353,45477,2200,276,138,4.8376,0.3035,5.748
VID007608,Everything You Need to Know About Quantum Physics,MegaShorts,73925,Education,13-07-2024,13-07-2024,0,2024,7,Saturday,US,en,113,14079,299,34,13,2.1237,0.0923,2.4007
VID007609,We Found the CRAZY fast food,OfficialShorts,474360,Nonprofits & Activism,12-07-2024,13-07-2024,1,2024,7,Friday,PK,ur,963,196679,12615,3387,462,6.414,0.2349,7.1187
VID007610,CRAZY survival challenge You Have to See,SuperGaming,27497,Travel & Events,28-10-2025,28-10-2025,0,2025,10,Tuesday,AR,es,485,10000,653,44,24,6.53,0.24,7.25
VID007611,This luxury items is UNREAL,RealShow,1146586,Film & Animation,19-07-2025,21-07-2025,2,2025,7,Saturday,GB,en,395,206238,8025,1034,1796,3.8911,0.8708,6.5037
VID007612,Soccer Highlights | Super Bowl,EpicNews,233180,Sports,18-03-2024,19-03-2024,1,2024,3,Monday,US,en,524,187339,10744,1921,163,5.7351,0.087,5.9961
VID007613,SHOCKING luxury items You Have to See,TheChannel,4706,Pets & Animals,01-03-2026,01-03-2026,0,2026,3,Sunday,US,en,664,10000,338,40,139,3.38,1.39,7.55
VID007614,We Found the CRAZY gadgets,StudioHub,6546,Howto & Style,18-07-2021,18-07-2021,0,2021,7,Sunday,MX,es,299,10000,572,187,63,5.72,0.63,7.61
VID007615,This AI tools is UNREAL,DrStudio,432324,Nonprofits & Activism,10-04-2021,10-04-2021,0,2021,4,Saturday,MX,es,117,181708,5898,1241,561,3.2459,0.3087,4.1721
VID007616,We Found the SHOCKING fast food,DrFilms,10228,People & Blogs,26-08-2024,27-08-2024,1,2024,8,Monday,IN,en,312,10000,591,142,5,5.91,0.05,6.06
VID007617,Curry DESTROYS Man City,BrightWorld,633367,Sports,10-01-2020,10-01-2020,0,2020,1,Friday,EG,ar,198,5020751,426121,107985,24505,8.4872,0.4881,9.9514
VID007618,Sunrise | Travis Scott ft. Post Malone,GlobalShorts,578982,Music,01-09-2022,02-09-2022,1,2022,9,Thursday,US,en,124,265026,14054,3896,2938,5.3029,1.1086,8.6286
VID007619,What IPL Means For The World,WildWorld,19999,News & Politics,04-09-2024,07-09-2024,3,2024,9,Wednesday,US,en,1240,10000,273,31,51,2.73,0.51,4.26
VID007620,The Most SATISFYING TikTok trends Ever,SunFilms,95228,Entertainment,20-07-2023,20-07-2023,0,2023,7,Thursday,TH,th,2370,10000,241,22,94,2.41,0.94,5.23
VID007621,Election 2026 - Latest Updates,StarExplains,10303,News & Politics,16-09-2023,19-09-2023,3,2023,9,Saturday,US,en,1124,10000,468,151,67,4.68,0.67,6.69
VID007622,GTA 6 but with 100 players,ProOfficial,576307,Gaming,08-04-2024,08-04-2024,0,2024,4,Monday,BR,pt,250,455327,28755,1880,902,6.3152,0.1981,6.9095
VID007623,INSANE TikTok trends You Have to See,TopHD,107335,Autos & Vehicles,27-10-2024,29-10-2024,2,2024,10,Sunday,US,en,881,21653,1043,139,69,4.8169,0.3187,5.7729
VID007624,Elden Ring World Record Speedrun,GlobalPlus,124834,Gaming,26-04-2022,03-05-2022,7,2022,4,Tuesday,IN,en,461,195967,9745,2523,598,4.9728,0.3052,5.8882
VID007625,This mystery box is UNREAL,BrightBeast,938361,Comedy,17-01-2024,18-01-2024,1,2024,1,Wednesday,US,en,2325,1025606,43161,9390,5971,4.2083,0.5822,5.9549
VID007626,This gadgets is UNREAL,MoonSports,8371,Film & Animation,05-06-2025,07-06-2025,2,2025,6,Thursday,FR,fr,763,13094,1155,270,121,8.8208,0.9241,11.5931
VID007627,Zelda but everything is random,TopStudio,27903,Gaming,18-01-2022,21-01-2022,3,2022,1,Tuesday,TR,tr,4964,10000,195,44,38,1.95,0.38,3.09
VID007628,BREAKING: Champions League | Full Coverage,TeamNews,27200820,News & Politics,08-02-2026,09-02-2026,1,2026,2,Sunday,DE,de,81,156125232,4987719,662128,1096731,3.1947,0.7025,5.3021
VID007629,This luxury items is UNREAL,EpicTV,1027104,Pets & Animals,02-05-2023,09-05-2023,7,2023,5,Tuesday,GB,en,314,57063,3734,201,74,6.5436,0.1297,6.9327
VID007630,Election 2025 - Latest Updates,DrStudio,239943,News & Politics,05-11-2025,05-11-2025,0,2025,11,Wednesday,GB,en,1030,25781,1182,129,347,4.5848,1.346,8.6226
VID007631,We Found the AMAZING gadgets,StarPlus,5249326,Film & Animation,16-04-2021,21-04-2021,5,2021,4,Friday,IN,en,306,153186421,8516564,1625323,1810829,5.5596,1.1821,9.1059
VID007632,Middle East Crisis Explained,ProNetwork,700605,News & Politics,05-01-2022,08-01-2022,3,2022,1,Wednesday,ID,id,151,102890,7826,942,595,7.6062,0.5783,9.341
VID007633,Why Blockchain Will Change Everything,TopShorts,179474,Science & Technology,25-10-2021,27-10-2021,2,2021,10,Monday,TH,th,868,271088,2789,837,708,1.0288,0.2612,1.8123
VID007634,This survival challenge is UNREAL,GlobalComedy,68935,Comedy,01-11-2023,01-11-2023,0,2023,11,Wednesday,JP,ja,791,10000,797,239,120,7.97,1.2,11.57
VID007635,UNBELIEVABLE mystery box You Have to See,TheNation,1328463,Shorts,22-09-2022,27-09-2022,5,2022,9,Thursday,US,en,35,34759,1814,503,93,5.2188,0.2676,6.0215
VID007636,🔥 Bad Bunny NEW SONG 2026,MrBeast,16975,Music,26-03-2021,31-03-2021,5,2021,3,Friday,IN,en,183,18043,263,24,162,1.4576,0.8979,4.1512
VID007637,This mystery box is UNREAL,SuperPlays,365950,Howto & Style,17-10-2020,17-10-2020,0,2020,10,Saturday,MX,es,614,278995,25597,2669,1482,9.1747,0.5312,10.7683
VID007638,We Tried survival challenge For 24 Hours,MoonTech,127142,Entertainment,17-08-2020,19-08-2020,2,2020,8,Monday,DE,de,5131,10043,570,170,103,5.6756,1.0256,8.7524
VID007639,I Beat Elden Ring Without weapons,OfficialTV,1180469,Gaming,31-08-2025,02-09-2025,2,2025,8,Sunday,TH,th,699,130667,9542,3251,791,7.3025,0.6054,9.1186
